PublicID	OrigID	TrLen	CDSoff	AAqual	TrGaps	Dbxref	Namealign	Product_Name	CDD_Name	Class	Maploc	Mapqual
NonamEVm014464t1	AT3G63490.1	1442	67-1107	346,72%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm008489t1	AT3G19640.1	1700	44-1498	484,85%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016399t1	AT3G17380.1	1081	41-970	309,86%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021000t1	AT3G53340.1	1001	3-665	220,66%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001833t1	AT3G15470.1	3370	351-3002	883,78%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021010t1	AT3G18773.1	1351	480-1142	220,49%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016366t1	AT3G11270.1	1439	100-1032	310,64%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm006436t1	AT3G33058.1	4349	2359-3999	546,37%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009507t1	AT3G29635.1	1377	1-1377	458,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004727t1	AT3G18770.1	2343	324-2201	625,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025454t1	AT3G44755.1	450	1-450	149,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm017945t1	AT3G28160.1	2136	1207-2043	278,39%,complete-utrbad	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm025030t1	AT3G28160.1utrorf	1063	587-1054	155,44%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014198t1	AT3G28715.1	1515	177-1232	351,69%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm026073t1	AT3G18760.1	729	70-489	139,57%,complete-utrpoor	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm003549t1	AT3G43460.1	2109	1-2109	702,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm002538t1	AT3G24190.1	2646	67-2448	793,90%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm020862t1	AT3G18777.1	1171	117-785	222,57%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013254t1	AT3G61440.1	1433	139-1245	368,77%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm000653t1	AT3G12590.1	4306	1-3555	1184,82%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027501t1	AT3G42710.1	699	1-354	117,50%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006042t1	AT3G01350.1	1692	1-1692	563,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm012963t1	AT3G57030.1	1410	90-1214	374,79%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm012080t1	AT3G17390.1	1690	212-1393	393,69%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021400t1	AT3G61230.1	912	95-736	213,70%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013156t1	AT3G57020.1	1370	58-1170	370,81%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm000294t1	AT3G59140.1	4461	1-4362	1453,97%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006263t1	AT3G53320.1	1974	92-1753	553,84%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028481t1	AT3G28157.1	528	40-351	103,59%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm002543t1	AT3G57630.1	2913	291-2672	793,81%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm027790t1	AT3G33030.1	1092	2-343	113,31%,partial5-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm012863t1	AT3G57010.1	1466	136-1266	376,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005926t1	AT3G06830.1	2122	330-2036	568,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021021t1	AT3G42700.1	663	1-663	220,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015599t1	AT3G22360.1	978	1-978	325,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009584t1	AT3G04930.1	1895	125-1495	456,72%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm020888t1	AT3G43450.1	669	1-669	222,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm004584t1	AT3G48390.1	2344	217-2118	633,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005315t1	AT3G22960.1	2139	135-1925	596,83%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011914t1	AT3G53350.1	1531	204-1394	396,77%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm001463t1	AT3G24180.1	3626	397-3249	950,78%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015804t1	AT3G03890.1	1654	489-1454	321,58%,complete-utrpoor	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm008279t1	AT3G15960.1	1473	1-1473	490,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026455t1	AT3G04920.1	739	108-509	133,54%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014898t1	AT3G53305.1	1017	1-1017	338,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009172t1	AT3G01345.1	1612	182-1582	466,86%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015634t1	AT3G04940.1	1369	144-1118	324,71%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm012885t1	AT3G18330.1	1131	1-1131	376,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm015990t1	AT3G15500.1	1274	115-1068	317,74%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007815t1	AT3G63470.1	1794	88-1596	502,84%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027921t1	AT3G53370.1	602	2-337	111,55%,partial5	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm020349t1	AT3G04950.1	954	82-777	231,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001254t1	AT3G02890.1	3515	142-3126	994,84%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026264t1	AT3G47650.1	787	72-482	136,52%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010098t1	AT3G30821.1	4380	2099-3430	443,30%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016594t1	AT3G30821.1utrorf	927	10-927	305,99%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008936t1	AT3G59170.1	1422	1-1422	473,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm002793t1	AT3G53360.1	2307	1-2307	768,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013891t1	AT3G57640.1	1258	67-1137	356,85%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014191t1	AT3G28710.1	1430	134-1189	351,73%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015524t1	AT3G61790.1	1407	244-1224	326,69%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014270t1	AT3G54240.1	1053	1-1053	350,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013467t1	AT3G48425.1	1438	93-1187	364,76%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013176t1	AT3G22970.1	1935	555-1667	370,57%,complete-utrpoor	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm016314t1	AT3G29634.1	7191	1023-1958	311,13%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021532t1	AT3G29634.1utrorf	2736	10-645	211,23%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003575t1	AT3G04910.1	2706	450-2552	700,77%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm010999t1	AT3G54250.1	1473	45-1304	419,85%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm012932t1	AT3G61810.1	1128	1-1128	375,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014021t1	AT3G22370.1	1488	100-1164	354,71%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024427t1	AT3G30818.1	1053	46-540	164,47%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026497t1	AT3G30818.1utrorf	405	10-405	132,97%,partial3	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001895t1	AT3G18310.1	2789	1-2622	873,94%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004661t1	AT3G30814.1	3604	594-2483	629,52%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026396t1	AT3G30814.1utrorf	1026	10-414	134,39%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025926t1	AT3G26740.1	712	68-493	141,59%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm030548t1	AT3G30813.1	583	389-583	64,33%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm022291t1	AT3G04430.1	597	1-597	198,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm031021t1	AT3G56705.1	551	387-536	49,27%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm001079t1	AT3G32110.1	6000	2890-6000	1036,51%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005055t1	AT3G32110.1utrorf	1836	1-1827	608,99%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013471t1	AT3G17410.1	1480	162-1256	364,73%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027435t1	AT3G14735.1	793	356-712	118,45%,complete-utrpoor	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm007619t1	AT3G14630.1	1527	1-1527	508,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021448t1	AT3G61550.1	825	44-682	212,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005204t1	AT3G59120.1	1809	1-1809	602,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022916t1	AT3G06840.1	858	69-632	187,65%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm012696t1	AT3G54260.1	1245	19-1158	379,91%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009508t1	AT3G43470.1	1377	1-1377	458,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm030410t1	AT3G22415.1	382	155-358	67,53%,complete	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm003942t1	AT3G28180.1	2475	282-2303	673,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001177t1	AT3G01370.1	3287	23-3058	1011,92%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021527t1	AT3G15490.1	1297	662-1297	211,49%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016975t1	AT3G57000.1	1201	117-1013	298,74%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021711t1	AT3G04900.1	627	1-627	208,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm009064t1	AT3G63480.1	1684	97-1506	469,83%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm004077t1	AT3G61800.1	2163	1-1995	664,92%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008295t1	AT3G47620.1	1919	156-1625	489,76%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016584t1	AT3G29641.1	3223	139-1059	306,28%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018552t1	AT3G29641.1utrorf	907	10-807	265,87%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004853t1	AT3G48400.1	1860	1-1860	619,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007042t1	AT3G26750.1	2104	361-1941	526,75%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000438t1	AT3G18730.1	4260	115-4050	1311,92%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm023959t1	AT3G29640.1	516	1-516	171,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm011439t1	AT3G47610.1	1500	58-1284	408,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007411t1	AT3G14640.1	1545	1-1545	514,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028250t1	AT3G52705.1	319	2-319	106,99%,partial	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018536t1	AT3G09740.1	1292	185-985	266,61%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028835t1	AT3G26775.1	1434	429-728	99,20%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm019650t1	AT3G55620.1	1088	157-894	245,67%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm019649t1	AT3G04500.1	1101	61-798	245,67%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018174t1	AT3G55530.1	1164	169-990	273,70%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014415t1	AT3G57560.1	1488	106-1149	347,70%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm023302t1	AT3G10910.1	1109	407-952	181,49%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029153t1	AT3G29618.1	1355	288-566	92,20%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm005148t1	AT3G30790.1	3922	828-2642	604,46%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026983t1	AT3G30790.1utrorf	1143	10-387	125,33%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007915t1	AT3G12860.1	1608	109-1608	499,93%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027636t1	AT3G15580.1	623	96-443	115,55%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003962t1	AT3G57780.1	2237	222-2237	671,90%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000489t1	AT3G10180.1	3822	1-3822	1273,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029186t1	AT3G45160.1	549	70-345	91,50%,complete	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm015529t1	AT3G01450.1	1465	179-1159	326,66%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025695t1	AT3G30800.1	1741	493-930	145,25%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000051t1	AT3G01460.1	6947	1-6531	2176,94%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022823t1	AT3G30711.1	2896	1121-1690	189,19%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025505t1	AT3G30711.1utrorf	983	10-456	148,45%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021901t1	AT3G45170.1	688	1-615	204,89%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007916t1	AT3G53170.1	1615	1-1500	499,92%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm030373t1	AT3G43420.1	365	25-231	68,56%,complete	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm017060t1	AT3G32455.1	1164	2-892	296,76%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004319t1	AT3G12580.1	2282	104-2056	650,85%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018244t1	AT3G01470.1	1440	370-1188	272,56%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014824t1	AT3G11280.1	1242	1-1020	339,82%,partial5	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm010513t1	AT3G18550.1	1302	1-1302	433,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm006790t1	AT3G26050.1	2038	126-1727	533,78%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022436t1	AT3G18560.1	876	75-662	195,67%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029148t1	AT3G28857.1	739	312-590	92,37%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm004526t1	AT3G09530.1	1914	1-1914	637,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024712t1	AT3G43425.1	4299	2093-2575	160,11%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025199t1	AT3G43425.1utrorf	473	10-468	152,97%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013792t1	AT3G28080.1	1322	50-1126	358,81%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm017801t1	AT3G02580.1	1171	146-991	281,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm002030t1	AT3G53180.1	2984	175-2733	852,85%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm028158t1	AT3G30780.1	2193	1-327	108,14%,complete-utrbad	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm028602t1	AT3G30780.1utrorf	1208	10-318	102,25%,complete-utrbad	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm019006t3	AT3G60940.1	1067	125-898	257,72%,complete	0	na	0	Uncharacterized protein	na	althim	0	0
NonamEVm013002t1	AT3G43540.1	1355	82-1203	373,82%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm013414t1	AT3G10970.1	1478	203-1300	365,74%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm012987t1	AT3G24260.1	1125	1-1125	374,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022884t1	AT3G18590.1	567	1-567	188,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025745t1	AT3G05070.1	804	97-531	144,54%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010656t1	AT3G28850.1	1454	1-1287	428,88%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029979t1	AT3G43433.1	1121	1-234	77,20%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm024369t1	AT3G45150.1	498	1-498	165,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm022673t1	AT3G01435.1	811	2-577	191,71%,partial5	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm020301t1	AT3G54340.1	1037	84-782	232,67%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011014t1	AT3G02540.1	1738	192-1451	419,72%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm015242t1	AT3G47190.1	1152	23-1018	331,86%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm013509t1	AT3G14220.1	1364	147-1238	363,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm023350t1	AT3G01430.1	840	111-653	180,64%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024287t1	AT3G30805.1	501	1-501	166,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018944t1	AT3G25780.1	1007	73-849	258,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024600t1	AT3G19690.1	637	7-492	161,76%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005922t1	AT3G18600.1	2006	147-1853	568,85%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011004t1	AT3G23080.1	1574	90-1349	419,80%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm009303t1	AT3G23085.1	1392	1-1392	463,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm009742t1	AT3G15570.1	1999	223-1581	452,67%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014010t1	AT3G19710.1	1366	69-1133	354,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm025249t1	AT3G30839.1	963	115-573	152,47%,complete-utrpoor	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026870t1	AT3G30839.1utrorf	388	10-387	126,97%,partial3	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm019698t1	AT3G06790.1	948	34-768	244,77%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm018381t1	AT3G57770.1	1242	1-810	269,65%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm017395t1	AT3G05260.1	1137	86-955	289,76%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024241t1	AT3G18570.1	747	35-535	166,67%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008527t1	AT3G53190.1	1753	244-1695	483,82%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021151t1	AT3G18580.1	785	123-776	217,83%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm020991t1	AT3G01440.1	917	44-706	220,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm001267t1	AT3G19700.1	3460	1-2976	991,86%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm020012t1	AT3G53200.1	929	69-785	238,77%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm019944t1	AT3G29050.1	723	1-723	240,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm024177t1	AT3G43430.1	770	44-547	167,65%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm003247t1	AT3G55610.1	2543	105-2285	726,85%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm030316t1	AT3G30803.1	1926	10-222	70,11%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm020486t1	AT3G24110.1	690	1-690	229,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014027t1	AT3G22290.1	1597	214-1278	354,66%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008247t1	AT3G53160.1	1521	20-1492	490,96%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026096t1	AT3G29610.1	420	1-420	139,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm004071t1	AT3G28650.1	1998	1-1998	665,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021838t1	AT3G12870.1	621	1-621	206,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm015214t1	AT3G55640.1	1462	216-1214	332,68%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016282t1	AT3G09960.1	1113	39-974	311,84%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008066t1	AT3G30841.1	1722	109-1596	495,86%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm007757t1	AT3G28640.1	1515	1-1515	504,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm008044t1	AT3G53110.1	1860	132-1622	496,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026621t1	AT3G03847.1	396	1-396	131,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm002751t1	AT3G28880.1	2498	1-2319	772,92%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm011467t1	AT3G10900.1	1227	1-1227	408,100%,complete	0	na	0	Uncharacterized protein	na	main	0	0
NonamEVm008231t1	AT3G09760.1	1980	184-1659	491,74%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014793t1	AT3G19590.1	1409	168-1190	340,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm010885t1	AT3G21190.1	1671	123-1391	422,75%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm021164t1	AT3G53120.1	900	89-742	217,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm027493t1	AT3G43828.1	627	1-354	117,56%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008223t1	AT3G28670.1	1827	172-1647	491,80%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm030760t1	AT3G30840.1	177	1-177	58,100%,complete	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm002634t1	AT3G23120.1	2355	1-2355	784,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm018108t1	AT3G60450.1	978	26-850	274,84%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm023667t1	AT3G63390.1	803	26-553	175,65%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005018t1	AT3G15590.1	2150	151-1983	610,85%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm026222t1	AT3G24270.1	414	1-414	137,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm017626t1	AT3G18360.1	858	1-858	285,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029471t1	AT3G25717.1	570	167-427	86,45%,complete-utrpoor	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm011092t1	AT3G57070.1	1724	251-1504	417,72%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm005661t1	AT3G55660.1	1947	99-1838	579,89%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm008056t1	AT3G24290.1	1491	1-1491	496,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm014582t1	AT3G25710.1	1412	80-1114	344,73%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm000334t1	AT3G30842.1	4221	1-4221	1406,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm029800t1	AT3G30766.1	564	1-243	80,43%,complete-utrbad	0	na	0	Uncharacterized protein	na	cullnoclass	0	0
NonamEVm024445t1	AT3G29600.1	495	1-495	164,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm017781t1	AT3G25720.1	849	1-849	282,100%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm006729t1	AT3G02530.1	1965	126-1733	535,81%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
NonamEVm016088t1	AT3G61630.1	1348	95-1042	315,70%,complete	0	na	0	Uncharacterized protein	na	noclass	0	0
